text,label
"ومثله قول امرئ القيس:
مكر مفر مقبل مدبر معا … كجلمود صخر حطه السيل من عل
فالمطابقة في الإقبال والإدبار، ولكنه لما قال «معا» زادها تكميلا، فإن المراد بها قرب الحركة وسرعتها في حالتي الإقبال والإدبار، وحالة الكر والفر. فلو ترك المطابقة مجردة من هذا التكميل ما حصل لها هذه البهجة ولا هذا الوقع الحسن في النفس.
ثم إنه استطرد بعد تمام المطابقة وكمال التكميل إلى التشبيه على سبيل الاستطراد (١) البديعي، وبهذا اشتمل بيت امرئ القيس على المطابقة والتكميل والاستطراد.
وممن كسا المطابقة ديباجة التورية أبو الطيب المتنبي حيث قال:
برغم شبيب فارق السيف كفه … وكانا على العلات يصطحبان
كأن رقاب الناس قالت لسيفه: … رفيقك قيسيّ وأنت يماني (٢)",1
"فالمطابقة هنا هي في الجمع بين «قيسي ويماني» وقيسي منسوب إلى قيس من عدنان ويماني منسوب إلى اليمن من قحطان وكان بينهما شقاق وتنازع واختلاف، ومن هنا أتى التضاد بين «قيسي ويماني». والتورية في لفظة «يماني» لأن الشاعر يعني أن كف شبيب وسيفه متنافران فلا يجتمعان لأن شبيبا كان قيسيا والسيف يقال له: «يماني» فورّي به عن الرجل المنسوب إلى اليمن.
وقد أكثر الشعراء من استخدام المطابقة المجردة والارتفاع بجمالها وبلاغتها بما يضمونه إليها أو يكملونها أو يكسونها به من فنون البديع والبيان كالجناس واللف والنشر والتورية والتشبيه والاستعارة والتضمين.",1
"المقابلة
يعد قدامة بن جعفر من أوائل من تكلموا عن «المقابلة» فقد ذكرها في معرض الحديث عن بعض الخصائص الأسلوبية التي تعلي من قيمة الشعر. قال قدامة: «والذي يسمى به الشعر فائقا، ويكون إذا اجتمع فيه مستحسنا صحة المقابلة، وحسن النظم، وجزالة اللفظ، واعتدال الوزن، وإصابة التشبيه، وجودة التفصيل، وقلة التكلف، والمشاكلة في المطابقة.
وأضداد هذا كله معيبة تمجّها الآذان، وتخرج عن وصف البيان» (١).
وقد عرفها في كتابه «نقد الشعر» بقوله: وصحة المقابلة أن يضع الشاعر معاني يريد التوفيق أو المخالفة بين بعضها وبعض، فيأتي في الموافق بما يوافق، وفي المخالف على الصحة، أو يشرط شروطا أو يعدد أحوالا في أحد المعنيين، فيجب أن يأتي فيما يوافقه بمثل الذي شرطه وعدده، وفيمايخالف بضد ذلك (١) ومن أمثلته على ذلك قول الشاعر:
أموت إذا ما صد عني بوجهه … ويفرح قلبي حين يرجع للوصل",1
"وقد علّق قدامة على البيت بقوله: «فجعل ضد الموت فرح القلب، وضد الصد بوجهه الوصل، وهذه مقابلة قبيحة، ولو قال:
أموت إذا ما صدّ عني بوجهه … وأحيا إذا مل الصدود وأقبلا
فجعل جزاء الموت الحياة، وجزاء الصد بالوجه الإقبال لكان مصيبا» (٢).
وجاء أبو هلال العسكري بعد قدامة فعرف المقابلة بقوله: «هي إيراد الكلام ثم مقابلته بمثله في المعنى واللفظ على وجه الموافقة أو المخالفة، نحو قوله تعالى: وَمَكَرُوا مَكْراً وَمَكَرْنا مَكْراً، فالمكر من الله تعالى العذاب، جعله الله ﷿ مقابلة لمكرهم بأنبيائه وأهل طاعته» (٣).",1
"كذلك عرف الخطيب القزويني المقابلة في كتابه التلخيص بقوله:
«هي أن يؤتى بمعنيين متوافقين أو أكثر ثم بما يقابل ذلك على الترتيب» (٢) وهو يعني بالتوافق خلاف التقابل، نحو قوله تعالى: فَلْيَضْحَكُوا قَلِيلًا وَلْيَبْكُوا كَثِيراً.
ومن التعاريف السابقة يمكن القول بأن المقابلة هي: أن يؤتى بمعنيين متوافقين أو معان متوافقة، ثم بما يقابلهما أو يقابلها على الترتيب.
والبلاغيون مختلفون في أمر المقابلة، فمنهم من يجعلها نوعا من المطابقة ويدخلها في إيهام التضاد، ومنهم من جعلها نوعا مستقلا من أنواع البديع، وهذا هو الأصح، لأن المقابلة أعم من المطابقة.",1
"الفرق بين المطابقة والمقابلة:
والفرق بين المطابقة والمقابلة يأتي من وجهين: أحدهما أن المطابقة لا تكون إلا بالجمع بين ضدين، أما المقابلة فتكون غالبا بالجمع بين أربعة أضداد: ضدان في صدر الكلام وضدان في عجزه. وقد تصل المقابلة إلى الجمع بين عشرة أضداد: خمسة في الصدر وخمسة في العجز.
والثاني: أن المطابقة لا تكون إلا بالأضداد، على حين تكون المقابلة بالأضداد وغير الأضداد، ولكنها بالأضداد تكون أعلى رتبة وأعظم موقعا، نحو قوله تعالى: وَمِنْ رَحْمَتِهِ جَعَلَ لَكُمُ اللَّيْلَ وَالنَّهارَ لِتَسْكُنُوا فِيهِ وَلِتَبْتَغُوا مِنْ فَضْلِهِ.",1
"فانظر إلى مجيء الليل والنهار في صدر الكلام وهما ضدان، ثم قابلهما بضدين: هما السكون والحركة على الترتيب، ثم عبر عن الحركة بلفظ مرادف فاكتسب الكلام بذلك ضربا من المحاسن زائدا عن المقابلة؛ ذلك أنه عدل عن لفظ الحركة إلى لفظ ابتغاء الفضل، لكون الحركة تكون لمصلحة ولمفسدة، وابتغاء الفضل حركة المصلحة دون المفسدة.
ومن أمثلة هذا النوع أيضا قوله تعالى: يُخْرِجُ الْحَيَّ مِنَ الْمَيِّتِ وَيُخْرِجُ الْمَيِّتَ مِنَ الْحَيِّ*. فقد أتى في كل صدر الكلام وعجزه بضدين، ثم قابل الضدين في صدر الكلام بضدين لهما في العجز على الترتيب.",1
"‌أنواع المقابلة:
والمقابلة تأتي على أربعة أنواع على النحو التالي:
١ - مقابلة اثنين باثنين: نحو قوله تعالى: فَلْيَضْحَكُوا قَلِيلًا وَلْيَبْكُوا كَثِيراً، ونحو قوله ﵇: (إن لله عبادا جعلهم مفاتيح الخير مغاليق الشر)، وقوله أيضا للأنصار: (إنكم لتكثرون عند الفزع وتقلون عند الطمع). وكقول رجل يصف آخر: «ليس له صديق في السر ولا عدو في العلانية».
ومن مقابلة اثنين باثنين في الشعر قول النابغة الجعدي:
فتى كان فيه ما يسر صديقه … على أن فيه ما يسوء الأعاديا",1
"وقول المعري:
يا دهر يا منجز إيعاده … ومخلف المأمول من وعده
ومن مليح هذه المقابلة وخفيها قول العباس بن الأحنف:
اليوم مثل الحول حتى أرى … وجهك والساعة كالشهر
فقد قابل اليوم بالساعة، والحول بالشهر، لأن الساعة من اليوم كالشهر من الحول جزء من اثني عشر جزءا.
٢ - مقابلة ثلاثة بثلاثة: نحو قوله تعالى: يُحِلُّ لَهُمُ الطَّيِّباتِ وَيُحَرِّمُ عَلَيْهِمُ الْخَبائِثَ وقول علي بن أبي طالب لعثمان بن عفان: «إن الحق ثقيل وبيّ، والباطل خفيف مريّ».",1
ما ينفقون، والسابقون الأولون منا ومن أهل النصرة مرجوون لأمر الله، فإن رأى الأمير حفظه الله أن يعطف علينا من قبل أن يزيغ قلوب فريق منا فعل فإن الإنسان خلق هلوعاً، إذا مسه الشر جزوعاً، وإذا مسه الخير منوعا، ولست أدري ماذا أعتذر به اليوم إلى الناس في أمري عن الأمير، وهم يعلمون أني قد رأيت فيه ثلثي أملي ولم ابلغ في نفسي ربع رجائي، أم ماذا ينتظر الأمير حفظه الله فيَّ بعد أن آتاه الله لملك، وعلمه الحكمة، ومكنه من خزائن الأرض وجعله في الدنيا وجيهاً، وفي الإسلام مكيناً، وعند الخليفة - أبقاه الله تعالى - مطاعاً أميناً، فمن يفر الأمير بعد هذه النعمة أو من يعذره مع هذه الكرامة، ومن يرضى منه بأقل من جبرانه إلا من سفه نفسه والسلام.,1
وله إلى الحجبي - وكان نهاه عن التعرض للوزراء ولأهل العراق: أما بعد فإنك كتبت إلي تنهاني عن السلطان وعن قربه ولست اعتذر إليك في ذلك، إن دعاني السلطان سارعت، وإن بطأ عني تعرضت، فإن كان الله ﵎ أحل لك خدمة أمير المؤمنين ومنادمة الفضل ومسامرة جعفر وأباح لك أن تأخذ من أمولهم القناطير المقنطرة من الذهب والفضة، وحرم عليَّ مكاتبة الشرط ومراسلة البرد والتخدُّم للخصيان والتعرض للدايات وحضر عليَّ من أموالهم ما أسد به الفورة وأواري به العورة فأنا الهالك وأنت الناجي، وإن لم يكن الأمر على ذلك وكان لكل امريء منا ما اكتسب من الإثم فأنت الذي تولى كبره منهم، وضرب لنا مثلاً ونسي خلقه والسلام.,1
"وله إلى يحيى بن خالد بن برمك: أما بعد فإني كتبت إليك كتباً لم أرَ لشيء منها جواباً، ولست أمتع الله بك أتكبر عن مواترة الكتب إليك ولا أستنكف على تركك الكتاب إلي لأن مثلك لا يكتب إلى ضعيف مثلي إلا بعون الله وتأييده، ولا يلقى الحكمة كتَّابه إلا بتوفيق الله ﷿ وإحسانه ولعلك أمتع الله بك لم يوافق نزول ذلك من ربك فإنه ﵎ يقدر ما يشاء إنه بعباده خبير بصير. والسلام.
وله أيضاً إلى علي بن سليمان - وكان قدومه إلى اليمن والياً لها عن المهدي سنة اثنتين وستين ومئة وأقام بها سنة ونصفاً -: أما بعد فإنه لما اختلط عليَّ من عقلي، واشتبه علي من رأيي وشككت فيه من أمري، فلست أشك في أن الله ﵎ إذا أراد أن يقدر عليَّ رزقي وأن يبتليني بالشدة على عيالي أطلعك على ذات طمعي، ودلّك على وجه طلبي، وجعلك جليساً لأهل حاجتي، ثم ابتلاني بطلبها إليك، فإذا ذكرتها أسفرت وأبشرت، ووعدت من نفسك وعداً حسناً، ففرقت نفقتي لإسفارك، ووسعت على عيالي لإبشارك، وتسلَّفت من إخواني لوعدك، فإذا أتيتك منتجزاً عبست وبسرت، ثم أدبرت واستكبرت، وقد تصرمت النفقة وانقطع لرجاء وأيست من الطمع كما يئس الكفار من أصحاب القبور، وأعظم ذلك عندي كربا وأشده جهداً أن غيرك يعرض عليَّ الحاجة التي طلبتها إليك، فأكره أن تكون إلا بسببك، وأن تجري إلا على يدك، ولعمري ما كان ذلك إلا لسابق العلم في شقوتي بك، فأسأل الله ﷿ الذي جعل جاهك من بليتي وحسن منزلتك من مصابي، وطول حياتك فتنة لعيالي أن ينقلك إلى جنته قبل أن يرتد إليك طرفك والسلام.",1
"فلا تجعل مع الله إلاهاً آخر فتقعد ملوماً مخذولاً.
قال أبو محمد: ثم من بعد صنعاء من قرى همدان في نجدها بلدها ريدة وبها البئر المعطلة والقصر المشيد وهو تلفم وفيه يقول علقمة بن ذي جدن:
وذا لعوة المشهور من رأس تلفم … أزلن وكان الليث حامي الحقائق
ويسكنها اللَّعويون وأثافت … وتسمى أثافة بالهاء وبالتاء أكثر
وخبرني الرئيس الكبارى من أهل أثافت قال كانت تسمى في لجاهلية درنى وإياها التي ذكرها الأعشى بقوله:
أقول للشرب في درنى وقد ثملوا … شيموا وكيف يشيمم الشارب الثمل؟
وكان الأعشى كثيراً ما يتخرّف فيها وكان له بها معصرٌ للخمر يعصر فيه ما أجزل له أهل أثافت من أعنابهم، ويروون في قصيدته البائية:
أحب أثافت وقت القطاف … ووقت عصارة أعنابها
ويسكنها آل ذي كبار ووادعة.",1
صعدة وكانت تسمى في الجاهلية جُماع وكان بها في قديم الدهر قصر مشيد، فصدر رجل من أهل الحجاز من بعض ملوك البحر، فمر بذلك القصر وهو تعب، فاستلقى على ظهره وتأمل سمكه فلما أعجبه قال: لقد صَّعده لقد صَّعده!! فسميت صعدة من يومئذ، وقال بعض علماء العراق: إن النِّصال الصاعدية تنسب إلى صعدة وإنما يقال فيها الصعدية فإذا اضطر شاعر قال صاعدية في موضع صعدية. وهي كورة بلاد خولان وموضع الدباغ في الجاهلية الجهلاء وذلك أنها في موسط بلاد القرظ وهو يدور عليها في مسافة يومين فحده من الجنوب خيوان وبلا وادعة، ومن الشمال مهجرة في رأس المنضج من أرض بني حيف من وداعة أيضاً ومن المشرق مساقط برط في الغائط، ومن المغرب معدن القفاعة من بلد الأجدود من خولان، ثم لا مدينة بعدها من نجد اليمن، وكان بها حروب وأيام قد ذكرناها في بعض كُتبنا وذكرنا من كان بها من شعراء خولان، وكذلك نجران كان بها أيام وحروب وشعراء من بلحارث وهمدان وكان من شعرائها ابن البيلماني من الأبناء.,1
"وسئل تلميذه علقمة هل كان صاحبكم مع النبي صلى الله عليه وسلم ليلة الجن؟ فقال: وددنا أنه كان (ومنها) : أنه من أخبار الآحاد ورد على مخالفة الكتاب، ومن شرط ثبوت خبر الواحد أن لا يخالف الكتاب، فإذا خالف لم يثبت أو ثبت لكنه نسخ به، لأن ليلة الجن كانت بمكة، وهذه الآية نزلت بالمدينة.
وجه رواية الحسن، وهو قول محمد أنه قام ههنا دليلان أحدهما: أنه يقتضي وجوب الوضوء بنبيذ التمر، وهو حديث ابن مسعود رضي الله عنه، والآخر يقتضي وجوب التيمم، وهو قوله تعالى {فلم تجدوا ماء فتيمموا صعيدا طيبا} [المائدة: 6] ، والعمل بالدليلين واجب إذا أمكن العمل بهما.
وههنا أمكن، إذ لا تنافي بين وجوب الوضوء، والتيمم فيجمع بينهما كما في سؤر الحمار، ولأبي حنيفة ما روي عن عبد الله بن مسعود رضي الله عنه أنه قال: «كنا أصحاب رسول الله صلى الله عليه وسلم جلوسا في بيت، فدخل علينا رسول الله صلى الله عليه وسلم فقال: ليقم منكم من ليس في قلبه مثقال ذرة من كبر فقمت، وفي رواية فلم يقم منا أحد، فأشار إلي بالقيام فقمت، ودخلت البيت، فتزودت بإداوة من نبيذ فخرجت معه فخط لي خطا وقال: إن خرجت من هذا لم ترني إلى يوم القيامة، فقمت قائما، حتى انفجر الصبح فإذا أنا برسول الله صلى الله عليه وسلم وقد عرق جبينه، كأنه حارب جنا، فقال لي: يا ابن مسعود هل معك ماء أتوضأ به؟ فقلت لا إلا نبيذ تمر في إداوة فقال ثمرة طيبة، وماء طهور فأخذ ذلك، وتوضأ به، وصلى الفجر».
وكذا جماعة من الصحابة منهم علي، وابن مسعود، وابن عباس رضي الله عنهم كانوا يجوزون التوضؤ بنبيذ التمر",1
"وروى ابن عباس عن النبي صلى الله عليه وسلم أنه قال «توضئوا بنبيذ التمر، ولا تتوضئوا باللبن».
وروي عن أبي العالية الرياحي أنه قال: كنت في جماعة من أصحاب رسول الله صلى الله عليه وسلم في سفينة في البحر فحضرت الصلاة ففني ماؤهم، ومعهم نبيذ التمر فتوضأ بعضهم بنبيذ التمر، وكره التوضؤ بماء البحر، وتوضأ بعضهم بماء البحر، وكره التوضؤ بنبيذ التمر وهذا حكاية الإجماع فإن من كان يتوضأ بماء البحر كان يعتقد جواز التوضؤ بماء البحر فلم يتوضأ بنبيذ التمر لكونه واجدا للماء المطلق، ومن كان يتوضأ بالنبيذ كان لا يرى ماء البحر طهورا، أو كان يقول هو ماء سخطة، ونقمة، كأنه لم يبلغه قوله «صلى الله عليه وسلم في صفة البحر هو الطهور ماؤه الحل ميتته».
فتوضأ بنبيذ التمر لكونه عادما للماء الطاهر، وبه تبين أن الحديث ورد مورد الشهرة، والاستفاضة حيث عمل به الصحابة رضي الله عنهم، وتلقوه بالقبول فصار موجبا علما استدلاليا كخبر المعراج، والقدر خيره، وشره من الله، وأخبار الرؤية، والشفاعة، وغير ذلك مما كان الراوي في الأصل واحدا، ثم اشتهر، وتلقته العلماء بالقبول، ومثله مما ينسخ به الكتاب مع أنه لا حجة لهم في الكتاب؛ لأن عدم نبيذ التمر في الأسفار يسبق عدم الماء عادة؛ لأنه أعسر وجودا، وأعز إصابة من الماء فكان تعليق جواز التيمم بعدم الماء تعليقا بعدم النبيذ دلالة، فكأنه قال: "" فلم تجدوا ماء ولا نبيذ تمر فتيمموا "" إلا أنه لم ينص عليه لثبوته عادة.",1
"يؤيد هذا ما ذكرنا من فتاوى نجباء الصحابة رضي الله عنهم في زمان انسد فيه باب الوحي مع أنهم كانوا أعرف الناس بالناسخ، والمنسوخ، فبطل دعوى النسخ، وما ذكروا من الطعن في الراوي، أما أبو فزارة فقد ذكره مسلم في الصحيح، فلا مطعن لأحد فيه، وأما أبو زيد فقد قال صاعد، وهو من زهاد التابعين: وأما أبو زيد فهو مولى عمرو بن حريث فكان معروفا في نفسه، وبمولاه فالجهل بعدالته لا يقدح في روايته على أنه قد روي هذا الحديث من طرق أخر غير هذا الطريق لا يتطرق إليها طعن.
وقولهم: إن ابن مسعود لم يكن مع رسول الله صلى الله عليه وسلم ليلة الجن دعوى باطلة لما روينا أنه تركه في الخط، وكذا روي كونه مع رسول الله صلى الله عليه وسلم في خبر آخر أجمع الفقهاء على العمل به، وهو أنه طلب منه أحجارا للاستنجاء فأتاه بحجرين وروثة، فألقى الروثة، وقال: إنها رجس أو ركس والدليل عليه أنه روي أنه لما رأى أقواما من الزط بالعراق قال: ما أشبه هؤلاء بالجن ليلة الجن.",1
واختلف المشايخ في جواز الاغتسال بنبيذ التمر على أصل أبي حنيفة فقال بعضهم: لا يجوز؛ لأن الجواز عرف بالنص، وأنه ورد في الوضوء دون الاغتسال، فيقتصر على مورد النص وقال بعضهم: يجوز لاستوائهما في المعنى، ثم لا بد من معرفة تفسير نبيذ التمر الذي فيه الخلاف، وهو أن يلقى شيء من التمر في الماء فتخرج حلاوته إلى الماء،، وهكذا ذكر ابن مسعود رضي الله عنه في تفسير نبيذ التمر الذي توضأ به رسول الله صلى الله عليه وسلم ليلة الجن فقال: تميرات ألقيتها في الماء؛ لأن من عادة العرب أنها تطرح التمر في الماء الملح ليحلو، فما دام حلوا رقيقا، أو قارصا يتوضأ به عند أبي حنيفة وإن كان غليظا كالرب لا يجوز التوضؤ به بلا خلاف، وكذا إن كان رقيقا لكنه غلا، واشتد وقذف بالزبد؛ لأنه صار مسكرا، والمسكر حرام، فلا يجوز التوضؤ به؛ ولأن النبيذ الذي توضأ به رسول الله صلى الله عليه وسلم كان رقيقا حلوا، فلا يلحق به الغليظ، والمر، هذا إذا كان نيئا، فإن كان مطبوخا أدنى طبخة فما دام حلوا أو قارصا فهو على الاختلاف، وإن غلا، واشتد وقذف بالزبد ذكر القدوري في شرحه لمختصر الكرخي الاختلاف فيه بين الكرخي، وأبي طاهر الدباس على قول الكرخي يجوز.,1
